repetition,deployment_winner,empirical_winner,reversal,deployment_gap,empirical_gap,missing_domains,observed_tail,empirical_tail_weight
975,tail_favored,tail_favored,0,0.04999999999999993,0.00029239766081867735,0,1,0.03125
976,tail_favored,tail_favored,0,0.04999999999999993,0.1358024691358024,0,1,0.21875
977,tail_favored,tail_favored,0,0.04999999999999993,0.057456140350877205,0,1,0.125
978,tail_favored,tail_favored,0,0.04999999999999993,0.14103641456582627,0,1,0.1875
979,tail_favored,head_favored,1,0.04999999999999993,0.005555555555555758,0,1,0.03125
980,tail_favored,tail_favored,0,0.04999999999999993,0.06615831517792292,0,1,0.09375
981,tail_favored,tail_favored,0,0.04999999999999993,0.025308641975308688,0,1,0.15625
982,tail_favored,tail_favored,0,0.04999999999999993,0.009752321981424061,0,1,0.0625
983,tail_favored,head_favored,1,0.04999999999999993,0.05185185185185193,0,1,0.03125
984,tail_favored,head_favored,1,0.04999999999999993,0.036257309941520544,0,1,0.125
985,tail_favored,tail_favored,0,0.04999999999999993,0.041534391534391424,0,1,0.03125
986,tail_favored,tail_favored,0,0.04999999999999993,0.11866804692891642,0,1,0.09375
987,tail_favored,head_favored,1,0.04999999999999993,0.09814814814814832,0,1,0.03125
988,tail_favored,head_favored,1,0.04999999999999993,0.011728395061728403,0,1,0.09375
989,tail_favored,tail_favored,0,0.04999999999999993,0.16401597676107477,0,1,0.21875
990,tail_favored,head_favored,1,0.04999999999999993,0.011241065627030533,0,1,0.0625
991,tail_favored,tail_favored,0,0.04999999999999993,0.025308641975308466,0,1,0.09375
992,tail_favored,tail_favored,0,0.04999999999999993,0.0957516339869281,0,1,0.09375
993,tail_favored,tail_favored,0,0.04999999999999993,0.07904865649963688,0,1,0.0625
994,tail_favored,tail_favored,0,0.04999999999999993,0.023202614379084996,0,1,0.0625
995,tail_favored,tail_favored,0,0.04999999999999993,0.13986928104575175,0,1,0.09375
996,tail_favored,head_favored,1,0.04999999999999993,0.033688547882921305,0,1,0.03125
997,tail_favored,tail_favored,0,0.04999999999999993,0.02839506172839501,0,1,0.09375
998,tail_favored,head_favored,1,0.04999999999999993,0.03578431372549018,0,1,0.125
999,tail_favored,tail_favored,0,0.04999999999999993,0.03638344226579515,0,1,0.0625
